Year,Month,Day,Time,Weekday,Text,Topic,Label2011,10,18,21:53:25,Now all @Apple has to do is get swype on the iphone and it will be crack. Iphone that is',apple,positive
2011,10,18,00:42:22,Another mention for Apple Store: http://t.co/fiIOApKt - RT @floridamike Once again getting great customer service from the @apple store ...',apple,positive
2011,10,17,23:59:19,Time to go get my iPhone 4s.  Looking forward to sticking it to the man by no longer paying for most texts.  Thanks @apple.',apple,positive
2011,10,17,23:37:29,hey @apple I hate my computer i need a #mack wanna send me a free one.',apple,positive
2011,10,17,23:24:52,#iCloud set up was flawless and works like a champ! To the Cloud @Apple',apple,positive
2011,10,17,23:22:04,@Wisconsin_Mommy @Apple I'd totally email the company... I always get great service at our @Apple store!",apple,positive
2011,10,17,22:38:18,@apple loving the new IOS5 upgrade for the iPhone!',apple,positive
2011,10,17,22:33:41,Once again getting great customer service from the @apple store at millenia mall.',apple,positive
2011,10,17,22:17:59,Is it just me or is #iOS5 faster for the iPad? @apple',apple,positive
2011,10,17,22:08:32,making the switch from @Android to @Apple #iphone #iphone4S #smartphone #stevejobs (@ Apple Store) http://t.co/kj6pJvkH',apple,positive
2011,10,17,21:37:21,So THANKFUL for the incredible people @apple for going above and beyond and offering to and replacing my  water-damaged Macbook Pro!!! Wow!',apple,positive
2011,10,17,21:01:10,Play on ma man. Loving the camera in the #iphone4s. Well done @apple  #fb http://t.co/tmdFqRe1',apple,positive
2011,10,17,20:39:00,So yeah... @apple #iOS5 #readinglists have changed my life. #nowicanspendevenmoretimeonmyphone.',apple,positive
2011,10,17,20:08:14,@Apple Safari Reader owns the worldwide web',apple,positive
2011,10,17,19:38:59,I love @apple service . My case has cracked 3x and I go in and they hand me a case and I walk out',apple,positive
2011,10,17,19:00:39,Said to have laid out the next 4 years @apple.Jobs last iPhone is 2012 not the iPhone4S. iPhone(4G/5) 2012 is magical! http://t.co/DxxklUBp',apple,positive
2011,10,17,18:32:14,i used to be with @blackberry over 4-5yrs .. after all the disruptions and lost gigs thx to their service im moving to @apple #iphone',apple,positive
2011,10,17,18:20:38,Apple sells 4 million iPhones in 3 days @apple keep doing what you are doing, because you are doing it well! http://t.co/ZZc6bE0w',apple,positive
2011,10,17,16:56:46,4 millions in a weekend, 16 #iPhone4S per second. This is madness?! no, this is @Apple !!!',apple,positive
2011,10,17,16:40:37,.@apple you got me. I'm now invested. MacBook Pro next year. Time to get on selling more of my #android gear",apple,positive
2011,10,17,15:39:14,I just sent my grandma a post card using my #CardsApp thanks @Apple',apple,positive
2011,10,17,14:54:56,@KostaTsetsekas @apple Putting it in the wash is kind of the equivalent to "Will it blend?" Glad to hear it\'s still alive.',apple,positive
2011,10,17,14:25:04,God Bless @YouTube, @apple for  #appletv & our bad ass system. LOVING #PrincessOfChina. GB to @coldplay & @rihanna too :)',apple,positive
2011,10,17,13:26:21,Been off twitter for a few days as I smashed my iPhone but @apple were very nice and gave me a new one :)',apple,positive
2011,10,17,13:21:42,Thank you @Apple iOS 5 for email pop up on the lock screen and opening it when unlocking.',apple,positive
2011,10,17,13:15:57,One word - #wow. RT @jldavid iPhone 4S First Weekend Sales Top Four Million: http://t.co/Zx5Pw0GT (via @apple)',apple,positive
2011,10,17,11:53:42,RT @MN2NOVA: Love ios5 Easter eggs. Pull down from middle top to bottom and see what pulls down. Awesome little feature! #ios5 @apple',apple,positive
2011,10,17,11:49:20,Love ios5 Easter eggs. Pull down from middle top to bottom and see what pulls down. Awesome little feature! #ios5 @apple',apple,positive
2011,10,17,11:46:32,Love #ios5 Easter eggs. Pull down from middle top to bottom and see what pulls down. Awesome little feature! @apple #lovemyiphone',apple,positive
2011,10,17,08:27:01,Gone for a run, beautiful morning , man do I love iOS 5 @apple, #iPhone',apple,positive
2011,10,17,07:46:17,@apple your simply the best.',apple,positive
2011,10,17,04:47:03,I must admit @apple has made me a very happy camper! I have text tones now! Lol! Ring tone: #MakeMeProud Drakes vers! Text tone: Nicki's",apple,positive
2011,10,17,00:23:56,Day305, I'm thankful for the great customer service received today from @Apple via phone CS, new phone on the way #365daysofgratefulness",apple,positive
2011,10,17,00:00:13,Loving the new iPod update @apple',apple,positive
2011,10,16,23:39:51,@alexlindsay My wife upgraded her iPhone 4. I think Siri alone is worth the upgrade. Looking forward to @Apple continuing to enhance Siri.',apple,positive
2011,10,16,23:25:12,@SteveJobs being honored tonite @Apple...A truly great loss to the world.He will so be missed',apple,positive
2011,10,16,23:19:14,Thx @instagram Thx @apple #hypo #D-76 #tri-x http://t.co/D7EeJHBT',apple,positive
2011,10,16,23:04:09,Loving my new #iPhone4S thanks @apple for #ios5',apple,positive
2011,10,16,22:34:27,@apple the iPhone 4s is great #genius',apple,positive
2011,10,16,21:17:17,@apple Siri is amazing',apple,positive
2011,10,16,21:00:07,Meet #Siri, your new iPhone butler. Click the link and be amazed by all it can do: http://t.co/lvfFdCEL @Apple',apple,positive
2011,10,16,20:19:39,So, I am using my work PC (NEVER EVER) to get a feel for it; it has the worst speakers ever!! @apple you have spoiled me!! #imamac',apple,positive
2011,10,16,20:08:17,I \xe2\x99\xa5 @Apple http://t.co/a8on3IAa',apple,positive
2011,10,16,20:00:25,@apple just got the new iOS5 upgrade with iMessage...good luck surviving now @BlackBerry',apple,positive
2011,10,16,19:21:45,Loving #iOS5 !! #awesome @Apple',apple,positive
2011,10,16,19:03:18,RT @MattyRiesz: @kathrynyee You were right, an iPhone is a must have. #addicted {WELCOME TO THE @APPLE CLUB}',apple,positive
2011,10,16,17:44:31,@Apple's Siri is witchcraft.  What's next @googleresearch. 2 yr lead lost?",apple,positive
2011,10,16,17:26:49,@Apple iOS 5 is sweet! Notifications, phone search covers mail now, wifi sync, iCloud backup and integrated Twitter are all well done.',apple,positive
2011,10,16,17:05:50,RT @katebetts: Another great James Stewart story in today's NY Times about importance of architecture in @apple retail success http://t. ...",apple,positive
2011,10,16,16:33:41,Another great James Stewart story in today's NY Times about importance of architecture in @apple retail success http://t.co/Kniz452s",apple,positive
2011,10,16,15:38:43,Welcome to the twitter world @MarkStuver. This is due to #iOS5 and @apple thanks guys.',apple,positive
2011,10,16,14:55:16,Impressive service @apple genius bar metro centre. Power cable replaced free n booked in for screen replacement for free :- D',apple,positive
2011,10,16,13:23:10,RT @deb_lavoy: the nice guy at the @apple store replaced my phone gratis when I showed him the hairline  crack on the screen. thanks @apple',apple,positive
2011,10,16,13:21:16,the nice guy at the @apple store replaced my phone gratis when I showed him the hairline  crack on the screen. thanks @apple',apple,positive
2011,10,16,12:34:19,My iPhone 4S battery lasted longer than a day. That hasn't happened since my edge iPhone. Nice job, @apple.",apple,positive
2011,10,16,12:23:02,It would have taken me 15 mins to write this with my #Blackberry. Thank u @Apple 4s for converting me and showing me the grass is greener!',apple,positive
2011,10,16,11:53:12,RT @herahussain: @RickySinghPT got a new backside for my eye phone! V impressed with @apple',apple,positive
2011,10,16,11:46:04,@RickySinghPT got a new backside for my eye phone! V impressed with @apple',apple,positive
2011,10,16,11:44:25,#iPhone 4S in Space http://t.co/jINNHVwz this is amazing #creative @apple your products inspire people to do unbelievable things',apple,positive
2011,10,16,10:50:53,Thank you @apple for making my iPad 2 feel like new again with your new iOS 5!',apple,positive
2011,10,16,09:21:22,Using my awsome iPad... I love it. I love my MacBook too and my iPod. It's all amazing! I love @apple",apple,positive
2011,10,16,09:20:11,@apple iOS 5 upgrade done ...... Much better feature..... Few more feature required',apple,positive
2011,10,16,08:57:11,New iOS 5 update is THE BEST. iloveyou @apple',apple,positive
2011,10,16,06:33:31,Finally got my iPhone 4S, thanks @Apple. Stupid @att. Learned my lesson.',apple,positive
2011,10,16,06:17:19,I absolutely love my iPhone 4S. Thank you, Steve and @apple.',apple,positive
2011,10,16,04:10:17,@apple - you have invented a product that actually gets my brother to call my parents when he gets where he's going. Amazing. #siri #ipod4s",apple,positive
2011,10,16,03:44:48,dammit, listening to siri is making me want to upgrade. well played @apple.',apple,positive
2011,10,16,03:07:40,Create new folders from within your photo album in #iOS5, finally!! Thanks @Apple, that's been a thorn in my side for a while. #newfeature",apple,positive
2011,10,16,02:47:19,@Blackberry & @Facebook U R really about to make me throw this @Blackberry in the trash an get an @Apple iPhone! @Facebook upload issues!',apple,positive
2011,10,16,02:13:10,#iOS5 update submitted to @apple! Thanks for all the support!',apple,positive
2011,10,15,23:46:06,Awesome service from the @apple store in pc. Thanks chris!',apple,positive
2011,10,15,22:32:14,I am crazy about #iOS5 . The photo cropping is the best! @apple',apple,positive
2011,10,15,22:13:53,.@apple thanks for fixing this... http://t.co/wTj1ogDO',apple,positive
2011,10,15,20:52:23,@apple has changed life.',apple,positive
2011,10,15,20:39:54,Mad props to the @apple employee that didn't charge me to replace the back plate on my iPhone! Made my day!",apple,positive
2011,10,15,18:40:51,The #iphone4s is  amazing. Siri's voice recognition is absolutely a step above previous attempts. Bravo @apple",apple,positive
2011,10,15,17:06:45,#iOs5 is nice and as it had to be ! Thanks @Apple',apple,positive
2011,10,15,16:50:23,Good support fm Kevin @apple #Bellevue store 4 biz customers TY!',apple,positive
2011,10,15,15:54:04,@Apple: Siri is amazing!!! I'm in love!",apple,positive
2011,10,15,11:04:38,Love love love iOS 5!! @apple',apple,positive
2011,10,18,22:06:03,RT @cjwallace03: So apparently @apple put MB cap on your SMS with the new update. 25mb storage before it tells you your inbox is full. W ...',apple,negative
2011,10,18,22:00:04,RT @Jewelz2611 @mashable @apple, iphones r 2 expensive. Most went w/ htc/galaxy. No customer loyalty w/phone comp..',apple,negative
2011,10,18,21:58:36,@mashable @apple, iphones r 2 expensive. Most went w/ htc/galaxy. No customer loyalty w/phone comp..',apple,negative
2011,10,18,21:35:44,@apple why my tunes no go on my iPhone? iPhone lonely without them. silly #iOS5',apple,negative
2011,10,18,21:33:28,@apple needs to hurry up and release #iTunesMatch',apple,negative
2011,10,18,21:29:54,Why is  #Siri always down @apple',apple,negative
2011,10,18,21:26:36,I just need to exchange a cord at the apple store why do I have to wait for a genius? @apple',apple,negative
2011,10,18,21:23:22,@apple AirDrop #fail - Immediate "declined your request." every time',apple,negative
2011,10,18,21:11:59,Yellowgate? Some iPhone 4S Users Complain of Yellow Tint to Screen http://t.co/uaqrxTNk @apple @iphone4s',apple,negative
2011,10,18,21:11:24,The one #iphone feature still missing since @apple first showed it.. Contacts pictures on the contacts list! Simple yet 5 major updates miss',apple,negative
2011,10,18,20:53:55,Asked siri is she dreams of electric sleep. Was disappointed that she didn't have a snippy answer.  Missed opportunity @apple",apple,negative
2011,10,18,20:24:22,FUCK YOU @apple DIE IN A FUCKING BLAZE INFERNO.',apple,negative
2011,10,18,20:21:11,Oh, @apple. Steve obviously had nothing to do with iPhoto, as it's the perfect opposite of 'insanely great'. Get it fixed, please.",apple,negative
2011,10,18,19:51:55,shit, shit, shit. IOS5 update ate all my apps, data and media just like @apple said it would. This is going to take some time to rebuild.',apple,negative
2011,10,18,19:43:40,. @apple & @AT&T u cannot tell me there isn't at least 1 64GB iPhone 4S in LA or Vegas!! Give me a fucking break!!!!",apple,negative
2011,10,18,19:40:03,Love @apple downloads. 4 hours and i-pad now wonky! #ripstevejobs #thenonsensepersists #neednewipadguide #fatfuckingchance',apple,negative
2011,10,18,19:37:56,Dear @apple My new Air is now a notbook since your update killed #wifi #bug #destroying #productivity',apple,negative
2011,10,18,19:34:15,I am so done with @Att and @apple 's profitering and lack of customer service, so fucking down with both!!!",apple,negative
2011,10,18,19:21:10,@apple thank you for ruining my 3GS with #iOS5. You've just turned my phone into an utterly useless pile of shit.",apple,negative
2011,10,18,19:13:33,@rogerweir no but I have the option of a  replacement iPhone 4s ?Not sure if I want one after having 2 duff iPhones.@O2 @iphone4s @apple',apple,negative
2011,10,18,19:02:52,So apparently @apple put MB cap on your SMS with the new update. 25mb storage before it tells you your inbox is full. What is this 2001?',apple,negative
2011,10,18,19:00:17,You know @apple It's been almost a week since I paid for iTunes Match, I would really like to use it. Any ETA on a fix?",apple,negative
2011,10,18,18:24:58,removing all @apple shit.',apple,negative
2011,10,18,18:18:19,So @PhoenixSwinger 's iPhone 4 is giving her a hella hard time w/ the iOS5 update @apple",apple,negative
2011,10,18,18:05:41,@Apple can't send me an iPhone preordered 1hr after launching but they cans send 5 or 10 to all the jackasses who want to shoot or blend 'em",apple,negative
2011,10,18,18:05:34,Gotta say the @Apple itouch iphone shuffle etc.. sound quality is AWFUL.. painfully crap. Its been a downgrade from @Sony sound quality wise',apple,negative
2011,10,18,18:02:49,@bisquiat @Apple the upgrade just slows down my phone so much, it's stuck half the time. uch. thankfully no other damage. sucks for you :(",apple,negative
2011,10,18,18:01:25,@Mayati I think @Apple didn't do such a thorough job with the step x steps for upgrade and move to iCloud. Now it's cost me mightily.",apple,negative
2011,10,18,17:51:05,Hey @apple now I have iOS5 my iPhone doesn't include songs that are on compilation albums under the artist's name. #whaddupwitdat",apple,negative
2011,10,18,17:40:32,@NickTheFNicon He can send but not rcve txts so he has an apt @apple at 4pm.Then he exclaims: And I waited a whole YEAR for this phone!!LMAO',apple,negative
2011,10,18,17:25:25,Total chaos at @apple store regent street. Like an Ethiopian feeding station. Can't believe this is same co. that makes all that cool shit.",apple,negative
2011,10,18,17:10:33,@FishMama: If you made a purchase, just wait for the @apple survey! hate going b/c of the bad #custserv',apple,negative
2011,10,18,17:08:35,Correction: @ Best Buy kudos to Chris @ Alamo Ranch S.A. TX-fixed issues couldn't resolve after 1/2 day w/ @ATT & @Apple. Hero of my day!",apple,negative
2011,10,18,17:07:35,@phxguy88 @Apple @BGR That\'s why all the ppl who stand in line for hrs to get the "newest" model are suckers...',apple,negative
2011,10,18,17:05:44,Would it kill @apple to put a braille type bump on their earbuds so we know which bud is R and L in the dark.',apple,negative
2011,10,18,16:31:29,@APPLE Wow @MOTOROLA Just crushed your dreams....',apple,negative
2011,10,18,16:18:30,Oh, just fuck you, @apple. Already?? ---&gt;  iPhone 5 on schedule for summer launch? http://t.co/Ofh9PTaG via @BGR',apple,negative
2011,10,18,16:04:31,@apple, No, I won't wait until thursday for an available appointment just so a 'genius' can tell me I'm shit out of luck. #now",apple,negative
2011,10,18,15:51:39,@Apple, on the #iPad with #iOS5, why has the Messages Icon been included when it can't be used?",apple,negative
2011,10,18,15:50:56,@Steelo254 yea! I pre-order through @apple and they sorry too just like #AT&T',apple,negative
2011,10,18,15:49:41,Interesting... @apple now requires you to have a reservation ?         #apple #iphone #4S    :  http://t.co/zZK4fTii',apple,negative
2011,10,18,15:38:08,@apple why is my iPhone battery so crappy #fail',apple,negative
2011,10,18,15:33:37,My @Apple @macbook keyboard will not type :(',apple,negative
2011,10,18,14:56:19,Why doesn't @apple iCloud sync Stickies? They've always been around, just nothing every progressed w/ them!! Why apple why?  @gruber",apple,negative
2011,10,18,14:52:13,@apple, your new "Save a Version" function in Pages is absolutely the most awful, interrupting, counter-intuitive piece of crap in the world',apple,negative
2011,10,18,14:42:07,I hate my @apple computer.  Thats 3500 dollars down the drain.',apple,negative
2011,10,18,14:23:30,@apple my iPhone is charging very slowly!!!!!',apple,negative
2011,10,18,14:11:33,@Apple #iOS5 gm on ipad1 is very slow wash better on beta7/8 solve this problem, or give me the ipad2',apple,negative
2011,10,18,14:03:23,@apple Wish I could pick month, day, and YEAR when setting a new calendar item on my iPhone. Why hasn't the new iOS fixed this yet?!",apple,negative
2011,10,18,13:43:33,@Apple iTunes is the worst program ever. For such a great phone, you make some awful software.',apple,negative
2011,10,18,13:21:37,One would think the voice recognition on the @apple tech support line would work a little better.',apple,negative
2011,10,18,13:08:51,@apple $319 to repair my iPad 2, Apple you've lost me and my $700 a year, Android here I come!",apple,negative
2011,10,18,12:58:35,@azee1v1 @apple @umber Proper consolidation, proper syncing, stop losing my PURCHASED items, checkboxes that do what you think they will do.',apple,negative
2011,10,18,12:56:45,@AsimRang @apple @umber the desktop app is wack though',apple,negative
2011,10,18,12:53:47,I made a reservation and yet I still have to wait in line. Humpt! Oh @apple (@ Apple Store w/ 2 others) http://t.co/JZmVBdNm',apple,negative
2011,10,18,11:25:43,Dear @apple. I had to turn off all those awesome featured you just enabled. Data plan can't handle it. 200 mb of data just because #",apple,negative
2011,10,18,10:59:31,#DontBeMadAtMeBecause #Android is by far better than @Apple',apple,negative
2011,10,18,10:45:37,@apple is there a problem with iOS 5 that is preventing audio apps and audio functions from operating properly? I keep losing sound.',apple,negative
2011,10,18,10:30:14,@apple #apple One thing I hater about this #mouse the #buttery finish so fast am not #happy now #macworld @macworld http://t.co/5Uh4a4Vt',apple,negative
2011,10,18,10:18:00,Hey @Apple: stop sending your automatically-depreciate-all-iPhones-older-than-the-4s signal. My #iPhone4 is dying rapidly processor-wise.',apple,negative
2011,10,18,10:08:32,Only thing bad about the new @canon camera is that it has two compact flash cards... not one of SD. SD goes in my @apple computer. Damn you!',apple,negative
2011,10,18,09:03:39,Wtf @apple 64 pages for the new terms & conditions when u update ur apps from the iTunes store. Do u really think we'll read em? Really???",apple,negative
2011,10,18,06:53:05,fuck u @apple',apple,negative
2011,10,18,06:52:44,oh and prolly ganna be late to work bc @apple has screwed me and my phone has my only alarm on it',apple,negative
2011,10,18,06:51:49,why the fuck dose my phone decide its just ganna freeze every time i try to update it so fucking sick of @apple',apple,negative
2011,10,18,06:51:41,. if u need me just text me o wait u i wont get it cuz @apple fucks me every time #fuckingpissed',apple,negative
2011,10,18,05:25:51,Like @apple da fuck is this shit?  http://t.co/nb4DHlSg',apple,negative
2011,10,18,05:10:53,RT @CircusTK: I'm wit chu!! \xe2\x80\x9c@ShayDiddy: Officially boycotting @ups!!! Calling @apple to curse them out next for using them wasting my t ...",apple,negative
2011,10,18,05:10:37,Damn it @Apple!! Whatchu done to my phone??',apple,negative
2011,10,18,04:53:07,Samsung seeks iPhone 4S ban in Japan and AustraliaPatent war intensifies with injunction sought against @Apple http://t.co/QmwjTvnk',apple,negative
2011,10,18,04:38:59,@apple, why is it every time there is iOS software update my iPad goes dead and I need to totally restore? #fail',apple,negative
2011,10,18,04:31:07,@apple #iOS.5 has been nothing but a pain in the ass no room for my music.. Or photos.. Or apps! Can I undo this garbage??',apple,negative
2011,10,18,04:20:17,@apple the reservation system not working, shows no products avail let alone iphone 4s I had the site open in 3 browsers at 9 PM and nothing',apple,negative
2011,10,18,03:53:50,@albertmal88 remember @apple is evil. #icloud entering the #dropbox market',apple,negative
2011,10,18,03:43:43,I know a few others having same issue RT @Joelplane: 9% now on my second full charge of the day. Pissed @Apple',apple,negative
2011,10,18,03:42:31,9% now on my second full charge of the day. Pissed @Apple',apple,negative
2011,10,18,03:10:06,RT @ShayDiddy: @CircusTK @ups @apple both of them are bs!!! How do u tell me go between a certain time ONLY and the muh fuh is closed!',apple,negative
2011,10,18,03:04:36,I'm wit chu!! \xe2\x80\x9c@ShayDiddy: Officially boycotting @ups!!! Calling @apple to curse them out next for using them wasting my time!\xe2\x80\x9d",apple,negative
2011,10,18,02:56:50,iTunes is @apple's worst product. Worse than the #Newton or the hockey puck mouse. It's utterly painful to use.",apple,negative
2011,10,18,02:52:56,De\xc3\xa1r iCloud I HATE U , AND I HOPE YOU DIE , YOU ARE THE WORST FUCKING INVENTION IN THE WORLD , FUCK YOUUUUUUUUUUUU #iCloud @apple @stevejobs',apple,negative
2011,10,18,02:48:25,i update to ios 5 and lose everything on my phone and it wont let me sign into my itunes account... thanks @Apple',apple,negative
2011,10,18,02:11:42,Issues with updating iTunes on my windows pc - they really are not compatible.... Sent more time talking to @Apple care than using it!!',apple,negative
2011,10,18,01:26:57,@apple u guys are gay',apple,negative
2011,10,18,00:58:23,Restored my iPhone. STILL NO TEXTS. DEAR @APPLE Y NO LOVE, Y RESTRICTIONS ON MY SMS?  Y NO TEXTS.... #iOS5 #iOS5atemydingo',apple,negative
2011,10,18,00:44:05,none of my apps work after the new ios from @apple. what do i do?!?',apple,negative
2011,10,18,00:36:13,Seemingly endless loop of calls to @apple, @ups, @verizonwireless to investigate my missing #iphone4s. #crankywithnophone',apple,negative
2011,10,18,00:16:43,@Wisconsin_Mommy @apple that's terrible!  I hope you get an apology!",apple,negative
2011,10,18,00:13:12,@zombiebomber have been on the phone with @verizonwireless and @apple pretty much ever since then. Really annoyed.',apple,negative
2011,10,18,00:03:14,@chascouponmom @apple I get they are busy w/ the new phone, but I just wanted to buy a stylus. they made me wait forever outside & never',apple,negative
2011,10,17,23:55:59,@apple @iphone Please deliver my daughter's i4s, she is driving me nuts #iphone",apple,negative
2011,10,17,23:38:31,Hey @apple, the SMS full message is complete shit. Yes, I'm annoyed.",apple,negative
2011,10,17,23:20:24,Have never had such poor customer service at @Apple before! What happened? (@ Apple Store w/ 2 others) http://t.co/GKlXMUi6',apple,negative
2011,10,17,23:14:04,@Apple your service experience is really fucking slipping (except for cute, eyelash batting girlies). (@ Apple Store) http://t.co/dOHDEnMg',apple,negative
2011,10,17,22:55:46,What was @apple thinking making #Siri totally dependent on a network connection? Siri + @ATT = utter frustration.',apple,negative
2011,10,17,22:33:07,Wow the Genius Bar Reservation Line @Apple is ridic right now - ___- I am not amused. #ugh',apple,negative
2011,10,17,21:56:41,Where is my iPhone!?!?!?!@apple',apple,negative
2011,10,17,21:55:24,@apple battery life suck on iOS 5',apple,negative
2011,10,17,21:41:03,An apple update has seemed to render my work machine incapable of opening HDV video. Thanks @Apple. Zero useful productivity today.',apple,negative
2011,10,17,21:19:46,@apple I committed to your cloud storage iDisk and now it's raining :-( so soon no more iDisk.  Any plans for a new service for storage?",apple,negative
2011,10,17,21:18:27,Hey @apple why can't I share a reminder list from my iPhone?Also why can't I login to the iCloud webpage to modify sharing from my phone?",apple,negative
2011,10,17,20:52:15,Apparently fuzzball crashes on #iOS5. Congratulations @apple on another incompatible upgrade',apple,negative
2011,10,17,20:39:02,Can someone plz explain to me whhyy @apple is only distributing 2-3 phones per day to the sprint stores. I'm really ... http://t.co/uf9taK8f",apple,negative
2011,10,17,20:28:57,GAH. @apple iOS 5 opens text messages painfully slow, on top of 3 restore attempts 2 succeed. Early adopterness gets better of me.',apple,negative
2011,10,17,20:24:51,Dear @apple: Why did all my PDFs and ePub files disappear from ibooks in my iPhone post ios5 upgrade? This hurts. #3GS #needsomethingtoread',apple,negative
2011,10,17,20:20:04,\xe2\x80\x9c@CBM: Lies @apple. the battery on this new iPhone4S is definitely not any better.\xe2\x80\x9d &lt;&lt; check Settings: 8 times more App usage in iOS 5',apple,negative
2011,10,17,19:45:48,As a huge podcast fan - I really feel like @Apple dropped the ball on this one. http://t.co/wvzPrbCI via @Carrypad',apple,negative
2011,10,17,19:33:56,I don't really like Siri's voice. Perhaps @apple can get Star Wars voices just like @garmin http://t.co/pSUJg9pN",apple,negative
2011,10,17,19:27:49,\xe2\x80\x9c@carlton858: I really hate dealing with the brain dead people at the @apple store. For such good products, customer service sucks.\xe2\x80\x9d in NZ?',apple,negative
2011,10,17,19:21:31,I really hate dealing with the brain dead people at the @apple store. For such good products, customer service sucks.',apple,negative
